No.,created_time,status,comments_count,shares_count,likes_count,angry_count,haha_count,love_count,sad_count,wow_count
61,2016-09-23 22:00:00,"Attended an #SGSecure crisis response exercise at Chong Pang Community Club over the weekend. 
 
Grassroots leaders had the chance to understand and practice their response plan when an emergency takes place. 

It is important. 

Grassroots leaders play a pivotal role in supporting the community when an attack happens.

Nee Soon Cares",7,24,420,0,0,13,0,1
62,2016-09-22 22:00:00,"I joined families and friends of Nee Soon GRC at Orto over the weekend to celebrate the Mid-Autumn Festival.

Nee Soon Cares #HomeWithAHeart",6,16,552,1,3,10,0,0
63,2016-09-21 22:00:00,"Yellow Ribbon Run
 
Joined close to 9,000 runners at the Yellow Ribbon Prison Run.
 
People from all over Singapore, and all ages, all walks of life joined the run. A picture of how the community can support ex-offenders in their journey to reintegrate into society.
 
All of us in Singapore can play a part to build a more inclusive society – one that welcomes ex-offenders and gives them a second chance in life.",10,39,782,0,1,21,0,3
64,2016-09-19 14:00:00,Took part in two post-National Day Rally dialogues held at Blk 115 and Blk 126.,9,17,684,0,0,12,0,2
65,2016-09-16 11:00:00,"Remembering Mr Lee.

Photo Credit: People's Action Party
Remembering Lee Kuan Yew 
#RememberingLKY",41,312,1731,0,1,95,30,1
66,2016-09-13 11:00:01,"Shocking photos of a drugged couple 
----------------------------------------------------
Police released shocking photos of a couple in the US, who were knocked out with heroin abuse. In a car.Their young child looking on.

Did the child deserve this?

This story gets played out thousands of times all over the world. Every day.

Young children being denied their happiness and childhood. Families being torn apart. Wanton crime. All because of drugs. 

Yet we now have people around the world, lobbying for drugs on the basis that it is part of 'human rights'.

We take a tough approach. And a lot of Singaporeans support our approach. 

The photos are an example of what we can expect if we lose the fight against drugs.

http://www.telegraph.co.uk/news/2016/09/09/shocking-picture-of-ohio-couple-apparently-overdosing-with-child/",108,220,1174,85,1,2,149,19
67,2016-09-12 07:47:03,Wishing all our Muslim friends Selamat Hari Raya Aidiladha!,19,23,625,0,0,22,0,0
68,2016-09-10 22:49:30,"Yip Pin Xiu
-----------------------------
Yet another proud moment for Singapore.
Another gold medal in the Olympic Aquatics Stadium in Rio won by Yip Pin Xiu! And she broke the world record.

Congratulations. Our swimmers have done well in Rio!

#RioParalympics #Rio2016 #Paralympics

The Straits Times: http://www.straitstimes.com/sport/gold-for-yip-pin-xiu-at-rio-paralympics

TODAY: http://www.todayonline.com/singapore/yip-pin-xiu-sets-two-world-records-gold-medal-swim-paralympics

Channel NewsAsia: http://www.channelnewsasia.com/news/sport/paralympics-singapore-swimmer-yip-pin-xiu-beats-own-record-to/3115550.html",11,19,578,0,1,27,0,7
69,2016-09-10 14:00:00,"Nee Soon East CC (Community Club) hosted the Nee Soon GRC Pets Fiesta 2016. Enjoyed chatting with many who share a common love for animals.  
 
It was meaningful that a portion of the proceeds raised at the event by the stalls were also donated to selected animal shelters. 

Happy to see the community work hand-in-hand for a cause. It shows the strength and effectiveness when we work collaboratively together.
 
Thanks to the volunteers and participants who put it together.

Nee Soon Cares #HomeWithAHeart",6,37,772,0,0,27,0,1
70,2016-09-09 14:00:00,"Did a walkabout in Chong Pang City. Met residents and others, tasting, buying durians.",9,56,1342,0,4,21,0,8
71,2016-09-08 14:00:00,"I joined residents in an #SGSecure Mini Carnival held in Chong Pang. 

Residents practiced basic life-saving skills such as CPR and the use of the AED equipment. They also learnt Emergency Preparedness.

Nee Soon Cares",3,9,463,0,1,12,0,0
72,2016-09-07 14:00:00,"Joined in a Durian Party for Chong Pang Zone 5 residents organised by the grassroots volunteers.

Nee Soon Cares #HomeWithAHeart",13,25,629,0,0,20,0,1
73,2016-09-06 21:00:00,"Harmony in Diversity Gallery
 
The Ministry of Home Affairs' (MHA) Harmony in Diversity Gallery (HDG) was launched by President Dr Tony Tan on Friday.

DPM Teo Chee Hean, Minister Grace Fu and I joined religious leaders representing the major faiths in Singapore to witness the launch.
 
The HDG showcases Singapore’s religious diversity and reminds us of the importance of maintaining religious harmony.
 
Singapore is one of the most religiously diverse country in the world. Yet, people of different races and religions enjoy peace and harmony. This is something all Singaporeans can be proud about.
The HDG is at the Ministry of National Development Building Annexe B at Maxwell Road. I encourage you to visit it. Find out more at https://www.harmonyindiversitygallery.sg/ 

Home Team News (Singapore) Nee Soon Cares",3,33,547,0,0,10,2,1
74,2016-09-05 21:00:00,"DPM Teo Chee Hean, Parliamentary Secretary Amrin Amin and I met community volunteers from various Muslim organisations at MHA’s (Ministry of Home Affairs) Appreciation Lunch. These volunteers have worked hard to rally the Muslim community in Singapore.
 
Thanked them for their service to the community.

Home Team News (Singapore)",6,39,485,0,0,16,0,2
75,2016-09-04 14:00:00,"Attended Wu Shi Ji's Lunar 7th Month Dinner celebrations held at Blk 109 in Chong Pang.

Nee Soon Cares #HomeWithAHeart",6,23,832,0,1,16,1,3
76,2016-09-03 14:00:00,"Joined more than 2,800 residents in two Seventh Lunar Month dinners. One held at Blk 280 and the other by Chye Kay Village Association at Chong Pang's Blk 101.

#HomeWithAHeart Nee Soon Cares",9,25,660,0,0,7,0,2
77,2016-09-02 14:00:00,"The grassroots volunteers organised a fruit party for the residents of 
Chong Pang Zone 2. Everyone enjoyed themselves. 

Nee Soon Cares #HomeWithAHeart",5,18,679,0,0,18,0,4
78,2016-09-01 14:00:00,"Attended the Blk 157 Lian Hup Lunar 7th Month Dinner. Also joined residents at a getai performance that same night.

#HomeWithAHeart Nee Soon Cares",14,26,904,0,2,11,0,1
79,2016-08-31 14:00:00,"Joined about 1700 residents at the Chong Pang National Day dinner. 
 
Celebrated the achievements of the community; the grassroots members, volunteers, partners and organisations who contributed much to the community. 
 
Confident that we can succeed and overcome the challenges we face, if we are united.

Nee Soon Cares #HomeWithAHeart",6,17,578,0,0,13,0,2
80,2016-08-26 16:05:43,"Remembering Mr SR Nathan
-----------------------------------------
Tributes and stories of personal encounters with Mr Nathan have been pouring in.

Mr Nathan has touched the hearts and minds of many. Whether through his firm, yet paternal mentoring. Or his genuine kindness and compassion for every person.
 
We will miss his wise counsel; and that disarming smile that could put anyone at ease almost instantly.
 
The nation stands in solidarity as we celebrate the life of an extraordinary individual. 

#RememberingSRNathan
 
The Straits Times: http://graphics.straitstimes.com/STI/STIMEDIA/Interactives/2016/08/president-nathan/funeral-blog/index.html

Channel NewsAsia: http://www.channelnewsasia.com/news/singapore/president-s-r-nathan-one/3075788.html

TODAY: http://www.todayonline.com/singapore/thousands-bid-final-farewell-nathan-parliament-house

Remembering S R Nathan: https://www.remembering.sg/srnathan",30,69,676,0,0,27,65,1
81,2016-08-25 14:00:00,"I joined residents of Chong Pang Zone 1 at their recent National Day celebrations.

#HomeWithAHeart Nee Soon Cares",13,27,1073,1,1,30,0,2
82,2016-08-23 22:09:40,I visited Mr Nathan's home to pay respects.,6,44,492,0,0,16,66,0
83,2016-08-22 23:01:19,"Mr SR Nathan
-------------------- 
Mr SR Nathan has passed away, aged 92.
 
An extraordinary life. 50 years in public service. Totally dedicated to Singapore.

A unionist, top civil servant, Ambassador to Malaysia and the US, community worker. President. 

And a man who has lived life to its fullest.

Despite growing up in harsh and difficult times, Mr Nathan persevered and worked his way up. His life revolved around helping others. He started out as a medical social worker before joining the union and was a key figure in creating NTUC.

During his time in Ministry of Defence (Singapore), he risked his life in the Laju hijacking incident, in exchange for the safe release of Singaporean hostages. As Ambassador to the USA under MFA, he dealt with the Michael Fay incident, firmly and diplomatically defending our point of view. His charm and toughness showed the world that we were no pushovers.

Mr Nathan served as President for 12 years with grace, dignity and compassion. He established the President's Challenge to help the less fortunate. During the Global Financial Crisis, he approved the request to draw on our reserves after being advised and briefed by the Council of Presidential Advisors. We emerged unscathed from the crisis.
 
Even after stepping down, Mr Nathan continued to work. He often attended events and fund-raisers to help the needy, which he deeply cared for. He wrote and published several books, sharing his wisdom accumulated over decades of experience.
 
In May this year, a group of friends, formerly colleagues and ordinary Singaporeans presented him a book titled “With Gratitude”.  It captures their stories of how Mr Nathan’s kindness touched their lives. 
 
For Mr Nathan, it was always Singapore, before self.

Many will join me in extending our deepest condolences to his family.

https://www.facebook.com/thehiddengood/videos/1032821183464321/",129,1,2019,0,1,154,617,1
